"CAPITULO","NOMBRE_CAPITULO","COD_3","DESCRIPCION_COD_3","COD_4","DESCRIPCION_COD_4","CDM","DESCRIPCION_CDM","CE","DESCRIPCION_CE"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C782","Tumor maligno secundario de la pleura",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C783","Tumor maligno secundario de otros organos respiratorios y de los no especificados",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C784","Tumor maligno secundario del intestino delgado",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C785","Tumor maligno secundario del intestino grueso y del recto",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C786","Tumor maligno secundario del peritoneo y del retroperitoneo",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C787","Tumor maligno secundario del higado y de los conductos biliares intrahepaticos",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C78","Tumor Maligno Secundario De Los Organos Respiratorios Y Digestivos","C788","Tumor maligno secundario de otros organos digestivos y de los no especificados",4,"4. Enfermedades y trastornos del sistema respiratorio.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C790","Tumor maligno secundario del rinon y de la pelvis renal",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C791","Tumor maligno secundario de la vejiga  y de otros organos y los no especificados de las vias urinarias",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C792","Tumor maligno secundario de la piel",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C793","Tumor maligno secundario del encefalo y de las meninges cerebrales",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C794","Tumor maligno secundario de otras partes del sistema nervioso y de las no especificadas",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C795","Tumor maligno secundario de los huesos y de la medula osea",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C796","Tumor maligno secundario del ovario",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C797","Tumor maligno secundario de la glandula suprarrenal",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C798","Tumor maligno secundario de otros sitios especificados",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C79","Tumor Maligno Secundario De Otros Sitios y De Sitios No Especificados","C799","Tumor maligno secundario  sitio no especificado",11,"11. Enfermedades y trastornos del riñón y vías urinarias.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C80","Tumor Maligno De Sitios No Especificados","C800","Tumor maligno  de sitio primario desconocido  así descrito",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C80","Tumor Maligno De Sitios No Especificados","C809","Tumor maligno  sitio primario no especificado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C810","Linfoma de Hodgkin con predominio linfocitico nodular",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C811","Linfoma de Hodgkin clasico con esclerosis nodular",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C812","Linfoma de Hodgkin clasico con celularidad mixta",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C813","Linfoma de Hodgkin clasico con deplecion linfocitica",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C814","Linfoma de Hodgkin clásico rico en linfocitos",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C817","Otros tipos de linfomas de Hodgkin clásicos",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C81","Linforma De Hodgkin","C819","Linfoma de Hodgkin  no especificado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C820","Linfoma folicular grado I",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C821","Linfoma folicular grado II",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C822","Linfoma folicular grado III no especificado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C823","Linfoma folicular grado IIIa",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C824","Linfoma folicular grado IIIb",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C825","Linfoma centro folicular difuso",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C826","Linfoma centro folicular cutáneo",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C827","Otros tipos especificados de linfoma folicular",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C82","Linfoma Folicular","C829","Linfoma folicular  sin otra especificacion",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C830","Linfoma de celulas B pequenas",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C831","Linfoma de celulas del manto",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C832","Linfoma no hodkin mixto de celulas pequeñas y grandes (difuso)",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C833","Linfoma de celulas grandes B difuso",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C835","Linfoma linfoblastico (difuso)",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C836","Linfoma no hodgkin indiferenciado (difuso)",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C837","Linfoma de Burkitt",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C838","Otros tipos especificados de linfoma no folicular",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C83","Linfoma no folicular","C839","Linfoma no folicular (difuso)  sin otra especificacion",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C840","Micosis fungoide",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C841","Enfermedad de Sezary",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C842","Linfoma de zona T",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C844","Linfoma periferico de celulas T  no clasificado en otra parte",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C845","Otros linfomas de celulas T/NK maduras",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C846","Linfoma anaplásico de células grandes ALK-positivo",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C847","Linfoma anaplásico de células grandes ALK-negativo",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C848","Linfoma cutáneo de células T  no especificado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C84","Linfoma de células T/NK maduras ","C849","Linfoma de células T/NK maduras  no especificado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C85","Linfoma No Hodgkin De Otro Tipo Y El No Especificado","C850","Linfosarcoma",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C85","Linfoma No Hodgkin De Otro Tipo Y El No Especificado","C851","Linfoma de celulas B  sin otra especificacion",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C85","Linfoma No Hodgkin De Otro Tipo Y El No Especificado","C852","Linfoma mediastinal de células B grandes (del timo)",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C85","Linfoma No Hodgkin De Otro Tipo Y El No Especificado","C857","Otros tipos especificados de linfoma no Hodgkin",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C85","Linfoma No Hodgkin De Otro Tipo Y El No Especificado","C859","Linfoma no Hodgkin  no especificado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C860","Linfoma extranodal de células T/NK  tipo nasal",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C861","Linfoma hepatoesplénico de células T",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C862","Linfoma de células T tipo enteropatía (intestinal)",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C863","Linfoma de células T tipo paniculitis subcutánea",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C864","Linfoma blástico de células NK",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C865","Linfoma angioinmunoblástico de células T",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C86","Otros tipos especificados de linfoma de células T/NK","C866","Trastornos linfoproliferativos primario cutáneos de células T CD30-positivo",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C88","Enfermedades Inmunoproliferativas Malignas","C880","Macroglobulinemia de Waldenstr”m",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C88","Enfermedades Inmunoproliferativas Malignas","C882","Otras enfermedades de cadena pesada",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
2,"Tumores [neoplasias] (C00-D48)","C88","Enfermedades Inmunoproliferativas Malignas","C883","Enfermedad inmunoproliferativa del intestino delgado",17,"17. Enfermedades y trastornos mieloproliferativos y neoplasias poco diferenciadas.","E","Tumor Maligno - Neoplasias"
